Expiry,Previous settle,Open,High,Low,Close,Settle,Timestamp,Settlement diff,returns %,Adjusted Price(average)
7/29/2013,60.1,60.0475,60.2425,59.815,60.035,60.035,7/15/2013,0,-0.11%,60.035
7/29/2013,60.035,59.1775,59.57,59.06,59.2875,59.2875,7/16/2013,0,-1.25%,59.2875
7/29/2013,59.2875,59.1975,59.68,59.105,59.56,59.56,7/17/2013,0,0.46%,59.56
7/29/2013,59.56,59.5225,59.9225,59.5225,59.6625,59.6625,7/18/2013,0,0.17%,59.6625
7/29/2013,59.6625,59.7525,59.955,59.52,59.5925,59.5925,7/19/2013,0,-0.12%,59.5925
7/29/2013,59.5925,59.3975,59.7175,59.25,59.6675,59.6675,7/22/2013,0,0.13%,59.6675
7/29/2013,59.6675,59.445,59.8725,59.4,59.8225,59.8225,7/23/2013,0,0.26%,59.8225
7/29/2013,59.8225,59.51,59.645,59.0475,59.11,59.11,7/24/2013,0,-1.19%,59.11
7/29/2013,59.11,59.3025,59.425,58.81,59.1275,59.1275,7/25/2013,0,0.03%,59.1275
7/29/2013,59.1275,58.89,59.095,58.7175,59.0425,59.0425,7/26/2013,0,-0.14%,59.185
8/28/2013,59.3275,59.155,59.8,59.155,59.655,59.655,7/29/2013,0.285,1.04%,59.655
8/28/2013,59.655,59.82,60.915,59.7425,60.78,60.78,7/30/2013,0,1.89%,60.78
8/28/2013,60.78,61.0625,61.535,60.9625,61.035,61.035,7/31/2013,0,0.42%,61.035
8/28/2013,61.035,61.04,61.2125,60.5575,60.68,60.68,8/1/2013,0,-0.58%,60.68
8/28/2013,60.68,60.77,61.4575,60.77,61.385,61.385,8/2/2013,0,1.16%,61.385
8/28/2013,61.385,61.325,61.3475,60.9325,61.285,61.285,8/5/2013,0,-0.16%,61.285
8/28/2013,61.285,61.4,62.11,61.3,61.5425,61.5425,8/6/2013,0,0.42%,61.5425
8/28/2013,61.5425,61.565,61.735,61.14,61.465,61.465,8/7/2013,0,-0.13%,61.465
8/28/2013,61.465,61.46,61.65,61.05,61.14,61.14,8/8/2013,0,-0.53%,61.14
8/28/2013,61.14,60.62,61.36,60.51,61.3025,61.3025,8/12/2013,0,0.27%,61.3025
8/28/2013,61.3025,61.225,61.7675,60.9825,61.3275,61.3275,8/13/2013,0,0.04%,61.3275
8/28/2013,61.3275,61.485,61.7,61.32,61.5175,61.5175,8/14/2013,0,0.31%,61.5175
8/28/2013,61.5175,61.48,62.18,61.3825,61.9525,61.9525,8/16/2013,0,0.71%,61.9525
8/28/2013,61.9525,62.55,63.3825,62.315,63.19,63.19,8/19/2013,0,2.00%,63.19
8/28/2013,63.19,63.81,64.22,63.3225,63.43,63.43,8/20/2013,0,0.38%,63.43
8/28/2013,63.43,63.4775,64.68,63.1775,64.4525,64.4525,8/21/2013,0,1.61%,64.4525
8/28/2013,64.4525,64.995,65.6,64.5725,64.745,64.745,8/22/2013,0,0.45%,64.745
8/28/2013,64.745,64.4,64.745,63.9375,63.99,63.99,8/23/2013,0,-1.17%,63.99
8/28/2013,63.99,63.8925,64.595,63.8,64.5025,64.5025,8/26/2013,0,0.80%,64.5025
8/28/2013,64.5025,65.01,66.425,65.01,66.15,66.15,8/27/2013,0,2.55%,66.31375
9/26/2013,66.4775,67.1025,69.4975,67.0925,68.92,68.92,8/28/2013,0.3275,4.19%,68.92
9/26/2013,68.92,67.99,68.4075,66.9825,67.0975,67.0975,8/29/2013,0,-2.64%,67.0975
9/26/2013,67.0975,67.42,67.895,66.495,66.7125,66.7125,8/30/2013,0,-0.57%,66.7125
9/26/2013,66.7125,67,67,66.07,66.6575,66.6575,9/2/2013,0,-0.08%,66.6575
9/26/2013,66.6575,66.8125,68.8,66.8125,68.66,68.66,9/3/2013,0,3.00%,68.66
9/26/2013,68.66,68.925,69.1275,67.2,67.3575,67.3575,9/4/2013,0,-1.90%,67.3575
9/26/2013,67.3575,66.5475,66.96,65.78,66.6225,66.6225,9/5/2013,0,-1.09%,66.6225
9/26/2013,66.6225,66.1,66.715,65.3875,65.7175,65.7175,9/6/2013,0,-1.36%,65.7175
9/26/2013,65.7175,64.7,64.83,64.1325,64.245,64.245,9/10/2013,0,-2.24%,64.245
9/26/2013,64.245,64.2,64.68,63.35,63.5575,63.5575,9/11/2013,0,-1.07%,63.5575
9/26/2013,63.5575,63.6,64.35,63.215,64.0525,64.0525,9/12/2013,0,0.78%,64.0525
9/26/2013,64.0525,64.15,64.4425,63.62,63.755,63.755,9/13/2013,0,-0.46%,63.755
9/26/2013,63.755,63.1575,63.22,62.6725,63.125,63.125,9/16/2013,0,-0.99%,63.125
9/26/2013,63.125,63.4025,63.89,63.13,63.505,63.505,9/17/2013,0,0.60%,63.505
9/26/2013,63.505,63.4,63.5825,63.1775,63.45,63.45,9/18/2013,0,-0.09%,63.45
9/26/2013,63.45,61.89,62.13,61.5625,61.985,61.985,9/19/2013,0,-2.31%,61.985
9/26/2013,61.985,62.1,62.7,61.9025,62.4825,62.4825,9/20/2013,0,0.80%,62.4825
9/26/2013,62.4825,62.61,62.9375,62.525,62.6425,62.6425,9/23/2013,0,0.26%,62.6425
9/26/2013,62.6425,62.77,63.15,62.555,63.0475,63.0475,9/24/2013,0,0.65%,63.0475
9/26/2013,63.0475,62.94,63.0125,62.375,62.555,62.555,9/25/2013,0,-0.78%,62.80375
10/29/2013,63.0525,63,63,62.5025,62.5625,62.5625,9/26/2013,0.4975,0.01%,62.5625
10/29/2013,62.5625,62.45,63.3375,62.115,63.155,63.155,9/27/2013,0,0.95%,63.155
10/29/2013,63.155,63.41,63.615,62.92,63.22,63.22,9/30/2013,0,0.10%,63.22
10/29/2013,63.22,63,63.145,62.5525,63.04,63.04,10/1/2013,0,-0.28%,63.04
10/29/2013,63.04,62.745,62.745,62.055,62.1325,62.1325,10/3/2013,0,-1.44%,62.1325
10/29/2013,62.1325,62.32,62.3875,61.5825,61.9325,61.9325,10/4/2013,0,-0.32%,61.9325
10/29/2013,61.9325,62.005,62.345,61.905,62.2325,62.2325,10/7/2013,0,0.48%,62.2325
10/29/2013,62.2325,62.1,62.295,61.8525,62.1725,62.1725,10/8/2013,0,-0.10%,62.1725
10/29/2013,62.1725,62.3925,62.63,61.96,62.19,62.19,10/9/2013,0,0.03%,62.19
10/29/2013,62.19,62.255,62.5675,61.49,61.7,61.7,10/10/2013,0,-0.79%,61.7
10/29/2013,61.7,61.265,61.55,61.135,61.325,61.325,10/11/2013,0,-0.61%,61.325
10/29/2013,61.325,61.2,61.7275,61.15,61.675,61.675,10/14/2013,0,0.57%,61.675
10/29/2013,61.675,61.4775,62.095,61.37,62.005,62.005,10/15/2013,0,0.54%,62.005
10/29/2013,62.005,61.7,61.8275,61.355,61.3925,61.3925,10/17/2013,0,-0.99%,61.3925
10/29/2013,61.3925,61.11,61.865,61.0525,61.35,61.35,10/18/2013,0,-0.07%,61.35
10/29/2013,61.35,61.4,61.695,61.31,61.615,61.615,10/21/2013,0,0.43%,61.615
10/29/2013,61.615,61.7,61.945,61.6275,61.6825,61.6825,10/22/2013,0,0.11%,61.6825
10/29/2013,61.6825,61.29,61.78,61.165,61.685,61.685,10/23/2013,0,0.00%,61.685
10/29/2013,61.685,61.645,61.68,61.3375,61.4875,61.4875,10/24/2013,0,-0.32%,61.4875
10/29/2013,61.4875,61.55,61.82,61.435,61.5575,61.5575,10/25/2013,0,0.11%,61.5575
10/29/2013,61.5575,61.48,61.6,61.39,61.4925,61.4925,10/28/2013,0,-0.11%,61.67875
11/27/2013,61.865,61.935,62.135,61.6025,61.79,61.79,10/29/2013,0.3725,0.48%,61.79
11/27/2013,61.79,61.8025,61.9325,61.5575,61.6075,61.6075,10/30/2013,0,-0.30%,61.6075
11/27/2013,61.6075,61.62,61.85,61.6125,61.815,61.815,10/31/2013,0,0.34%,61.815
11/27/2013,61.815,62.24,63,62.1,62.1675,62.1675,11/1/2013,0,0.57%,62.34
11/27/2013,62.5125,62.475,62.475,61.945,62.0275,62.0275,11/5/2013,0.345,-0.23%,62.0275
11/27/2013,62.0275,62.3925,62.745,62.16,62.68,62.68,11/6/2013,0,1.05%,62.68
11/27/2013,62.68,62.75,63.025,62.7,62.8425,62.8425,11/7/2013,0,0.26%,62.8425
11/27/2013,62.8425,63.065,63.1475,62.8925,63.025,63.025,11/8/2013,0,0.29%,63.025
11/27/2013,63.025,63.5225,63.81,63.39,63.68,63.68,11/11/2013,0,1.04%,63.68
11/27/2013,63.68,63.8075,64.145,63.695,64.0525,64.0525,11/12/2013,0,0.58%,64.0525
11/27/2013,64.0525,64.15,64.19,63.565,63.6625,63.6625,11/13/2013,0,-0.61%,63.6625
11/27/2013,63.6625,63.35,63.6125,63.09,63.515,63.515,11/14/2013,0,-0.23%,63.515
11/27/2013,63.515,63,63.07,62.54,62.625,62.625,11/18/2013,0,-1.40%,62.625
11/27/2013,62.625,62.26,62.49,61.965,62.435,62.435,11/19/2013,0,-0.30%,62.435
11/27/2013,62.435,62.3975,62.7575,62.29,62.6175,62.6175,11/20/2013,0,0.29%,62.6175
11/27/2013,62.6175,63.235,63.235,62.795,63.0025,63.0025,11/21/2013,0,0.61%,63.0025
11/27/2013,63.0025,63.0325,63.1825,62.9075,62.95,62.95,11/22/2013,0,-0.08%,62.95
11/27/2013,62.95,62.66,62.69,62.35,62.4875,62.4875,11/25/2013,0,-0.73%,62.4875
11/27/2013,62.4875,62.5,62.545,62.2525,62.4925,62.4925,11/26/2013,0,0.01%,62.69
12/27/2013,62.8875,62.9,62.9,62.65,62.6975,62.6975,11/27/2013,0.395,0.33%,62.6975
12/27/2013,62.6975,62.82,63,62.72,62.8425,62.8425,11/28/2013,0,0.23%,62.8425
12/27/2013,62.8425,62.79,63.0475,62.5575,62.9125,62.9125,11/29/2013,0,0.11%,62.9125
12/27/2013,62.9125,63.135,63.135,62.25,62.625,62.625,12/2/2013,0,-0.46%,62.625
12/27/2013,62.625,62.69,62.84,62.57,62.72,62.72,12/3/2013,0,0.15%,62.72
12/27/2013,62.72,62.82,62.9475,62.4375,62.4925,62.4925,12/4/2013,0,-0.36%,62.4925
12/27/2013,62.4925,62.12,62.1675,61.8675,62.0425,62.0425,12/5/2013,0,-0.72%,62.0425
12/27/2013,62.0425,61.95,62.01,61.7925,61.86,61.86,12/6/2013,0,-0.29%,61.86
12/27/2013,61.86,61.145,61.44,61.04,61.2575,61.2575,12/9/2013,0,-0.97%,61.2575
12/27/2013,61.2575,61.15,61.55,61.11,61.305,61.305,12/10/2013,0,0.08%,61.305
12/27/2013,61.305,61.35,61.615,61.35,61.4775,61.4775,12/11/2013,0,0.28%,61.4775
12/27/2013,61.4775,61.7625,62.07,61.6125,61.9875,61.9875,12/12/2013,0,0.83%,61.9875
12/27/2013,61.9875,62.32,62.485,62.2125,62.3625,62.3625,12/13/2013,0,0.60%,62.3625
12/27/2013,62.3625,62.35,62.4,61.8525,61.92,61.92,12/16/2013,0,-0.71%,61.92
12/27/2013,61.92,61.9,62.1725,61.855,62.1,62.1,12/17/2013,0,0.29%,62.1
12/27/2013,62.1,61.8975,62.295,61.8,62.205,62.205,12/18/2013,0,0.17%,62.205
12/27/2013,62.205,62,62.5925,62,62.3125,62.3125,12/19/2013,0,0.17%,62.3125
12/27/2013,62.3125,62.4975,62.5325,62.1725,62.225,62.225,12/20/2013,0,-0.14%,62.225
12/27/2013,62.225,62.195,62.2125,61.89,62.0225,62.0225,12/23/2013,0,-0.33%,62.0225
12/27/2013,62.0225,61.9,61.995,61.82,61.8925,61.8925,12/24/2013,0,-0.21%,61.8925
12/27/2013,61.8925,61.8,62.15,61.785,62.0925,62.0925,12/26/2013,0,0.32%,62.29
1/29/2014,62.4875,62.4,62.5475,62.25,62.3425,62.3425,12/27/2013,0.395,0.40%,62.3425
1/29/2014,62.3425,62.3875,62.5225,62.21,62.255,62.255,12/30/2013,0,-0.14%,62.24125
1/29/2014,62.2275,62.15,62.7,62.025,62.615,62.615,1/2/2014,-0.0275,0.58%,62.615
1/29/2014,62.615,62.71,62.9075,62.515,62.5475,62.5475,1/3/2014,0,-0.11%,62.5475
1/29/2014,62.5475,62.695,62.8,62.53,62.6125,62.6125,1/6/2014,0,0.10%,62.6125
1/29/2014,62.6125,62.65,62.7675,62.5325,62.555,62.555,1/7/2014,0,-0.09%,62.555
1/29/2014,62.555,62.4475,62.5375,62.325,62.3575,62.3575,1/8/2014,0,-0.32%,62.3575
1/29/2014,62.3575,62.4675,62.47,62.1525,62.265,62.265,1/9/2014,0,-0.15%,62.265
1/29/2014,62.265,62.21,62.21,61.96,62.045,62.045,1/10/2014,0,-0.35%,62.045
1/29/2014,62.045,61.61,61.755,61.5575,61.63,61.63,1/13/2014,0,-0.67%,61.63
1/29/2014,61.63,62.675,62.675,61.565,61.6375,61.6375,1/15/2014,0,0.01%,61.6375
1/29/2014,61.6375,61.67,61.795,61.565,61.6,61.6,1/16/2014,0,-0.06%,61.6
1/29/2014,61.6,61.58,61.68,61.385,61.6325,61.6325,1/17/2014,0,0.05%,61.6325
1/29/2014,61.6325,61.7125,61.7925,61.61,61.6975,61.6975,1/20/2014,0,0.11%,61.6975
1/29/2014,61.6975,61.5975,61.98,61.5025,61.9475,61.9475,1/21/2014,0,0.41%,61.9475
1/29/2014,61.9475,61.9975,62.1,61.8225,61.9375,61.9375,1/22/2014,0,-0.02%,61.9375
1/29/2014,61.9375,61.96,62.115,61.885,61.935,61.935,1/23/2014,0,0.00%,61.935
1/29/2014,61.935,62.04,62.805,62.04,62.7175,62.7175,1/24/2014,0,1.26%,62.7175
1/29/2014,62.7175,62.85,63.36,62.665,63.1925,63.1925,1/27/2014,0,0.76%,63.1925
1/29/2014,63.1925,63.21,63.2925,62.5725,62.6075,62.6075,1/28/2014,0,-0.93%,62.76875
2/25/2014,62.93,62.75,62.9575,62.43,62.8975,62.8975,1/29/2014,0.3225,0.46%,62.8975
2/25/2014,62.8975,63.21,63.38,62.91,62.965,62.965,1/30/2014,0,0.11%,62.965
2/25/2014,62.965,62.7975,63.18,62.695,63.0875,63.0875,1/31/2014,0,0.19%,63.0875
2/25/2014,63.0875,63.0525,63.165,62.86,62.9325,62.9325,2/3/2014,0,-0.25%,62.9325
2/25/2014,62.9325,63.15,63.1775,62.7575,62.8875,62.8875,2/4/2014,0,-0.07%,62.8875
2/25/2014,62.8875,62.74,62.8675,62.64,62.825,62.825,2/5/2014,0,-0.10%,62.825
2/25/2014,62.825,62.68,62.775,62.565,62.6625,62.6625,2/6/2014,0,-0.26%,62.6625
2/25/2014,62.6625,62.5,62.645,62.405,62.45,62.45,2/7/2014,0,-0.34%,62.45
2/25/2014,62.45,62.39,62.6625,62.26,62.62,62.62,2/10/2014,0,0.27%,62.62
2/25/2014,62.62,62.48,62.65,62.36,62.4025,62.4025,2/11/2014,0,-0.35%,62.4025
2/25/2014,62.4025,62.2425,62.355,62.175,62.2425,62.2425,2/12/2014,0,-0.26%,62.2425
2/25/2014,62.2425,62.0975,62.5325,62.08,62.4725,62.4725,2/13/2014,0,0.37%,62.4725
2/25/2014,62.4725,62.2625,62.47,62.03,62.085,62.085,2/14/2014,0,-0.62%,62.085
2/25/2014,62.085,62,62.155,61.8525,61.965,61.965,2/17/2014,0,-0.19%,61.965
2/25/2014,61.965,61.9975,62.345,61.98,62.26,62.26,2/18/2014,0,0.48%,62.26
2/25/2014,62.26,62.37,62.495,62.2075,62.2475,62.2475,2/20/2014,0,-0.02%,62.2475
2/25/2014,62.2475,62.215,62.225,62.06,62.11,62.11,2/21/2014,0,-0.22%,62.11
2/25/2014,62.11,62.0875,62.195,61.925,62.06,62.06,2/24/2014,0,-0.08%,62.21375
3/26/2014,62.3675,62.27,62.33,62.175,62.24,62.24,2/25/2014,0.3075,0.29%,62.24
3/26/2014,62.24,62.25,62.375,62.1125,62.315,62.315,2/26/2014,0,0.12%,62.315
3/26/2014,62.315,62.3,62.48,62.165,62.2175,62.2175,2/28/2014,0,-0.16%,62.2175
3/26/2014,62.2175,62.2025,62.3875,62.12,62.3625,62.3625,3/3/2014,0,0.23%,62.3625
3/26/2014,62.3625,62.385,62.49,62.0875,62.2025,62.2025,3/4/2014,0,-0.26%,62.2025
3/26/2014,62.2025,62.155,62.225,61.91,61.96,61.96,3/5/2014,0,-0.39%,61.96
3/26/2014,61.96,61.74,61.74,61.3275,61.3975,61.3975,3/6/2014,0,-0.91%,61.3975
3/26/2014,61.3975,61.19,61.3925,61.1125,61.3025,61.3025,3/7/2014,0,-0.15%,61.3025
3/26/2014,61.3025,61.46,61.575,61.03,61.08,61.08,3/10/2014,0,-0.36%,61.08
3/26/2014,61.08,61.05,61.2075,60.8,61.175,61.175,3/11/2014,0,0.16%,61.175
3/26/2014,61.175,61.255,61.5,61.225,61.445,61.445,3/12/2014,0,0.44%,61.445
3/26/2014,61.445,61.24,61.365,61.0225,61.2925,61.2925,3/13/2014,0,-0.25%,61.2925
3/26/2014,61.2925,61.505,61.73,61.2625,61.3075,61.3075,3/14/2014,0,0.02%,61.3075
3/26/2014,61.3075,61.23,61.3625,61.025,61.3175,61.3175,3/18/2014,0,0.02%,61.3175
3/26/2014,61.3175,61.24,61.315,61.0025,61.06,61.06,3/19/2014,0,-0.42%,61.06
3/26/2014,61.06,61.39,61.485,61.1425,61.4225,61.4225,3/20/2014,0,0.59%,61.4225
3/26/2014,61.4225,61.1925,61.46,61.0125,61.065,61.065,3/21/2014,0,-0.58%,61.065
3/26/2014,61.065,60.995,60.995,60.685,60.785,60.785,3/24/2014,0,-0.46%,60.785
3/26/2014,60.785,60.745,60.745,60.4375,60.475,60.475,3/25/2014,0,-0.51%,60.69
4/28/2014,60.905,60.6,60.76,60.5225,60.5525,60.5525,3/26/2014,0.43,0.13%,60.5525
4/28/2014,60.5525,60.545,60.72,60.48,60.665,60.665,3/27/2014,0,0.19%,60.665
4/28/2014,60.665,60.59,60.59,60.0775,60.1625,60.1625,3/28/2014,0,-0.83%,60.1625
4/28/2014,60.1625,60.18,60.2175,59.945,60.1775,60.1775,4/2/2014,0,0.02%,60.1775
4/28/2014,60.1775,60.08,60.6075,60.08,60.5375,60.5375,4/3/2014,0,0.60%,60.5375
4/28/2014,60.5375,60.615,60.705,60.405,60.4425,60.4425,4/4/2014,0,-0.16%,60.4425
4/28/2014,60.4425,60.2275,60.5175,60.095,60.46,60.46,4/7/2014,0,0.03%,60.46
4/28/2014,60.46,60.28,60.495,60.13,60.435,60.435,4/9/2014,0,-0.04%,60.435
4/28/2014,60.435,60.3,60.54,60.25,60.2975,60.2975,4/10/2014,0,-0.23%,60.2975
4/28/2014,60.2975,60.5025,60.59,60.37,60.41,60.41,4/11/2014,0,0.19%,60.41
4/28/2014,60.41,60.525,60.5775,60.38,60.415,60.415,4/15/2014,0,0.01%,60.415
4/28/2014,60.415,60.55,60.5525,60.3025,60.49,60.49,4/16/2014,0,0.12%,60.49
4/28/2014,60.49,60.445,60.59,60.315,60.4475,60.4475,4/17/2014,0,-0.07%,60.4475
4/28/2014,60.4475,60.55,60.65,60.37,60.5925,60.5925,4/21/2014,0,0.24%,60.5925
4/28/2014,60.5925,60.69,60.9175,60.665,60.875,60.875,4/22/2014,0,0.47%,60.875
4/28/2014,60.875,60.9025,61.2,60.8825,61.0975,61.0975,4/23/2014,0,0.37%,61.0975
4/28/2014,61.0975,61.105,61.19,60.585,60.6475,60.6475,4/25/2014,0,-0.74%,60.81125
5/28/2014,60.975,60.9875,61.09,60.7825,61.0075,61.0075,4/28/2014,0.3275,0.59%,61.0075
5/28/2014,61.0075,60.85,60.9875,60.665,60.72,60.72,4/29/2014,0,-0.47%,60.72
5/28/2014,60.72,60.6275,60.7025,60.505,60.555,60.555,4/30/2014,0,-0.27%,60.555
5/28/2014,60.555,60.495,60.5375,60.315,60.4725,60.4725,5/2/2014,0,-0.14%,60.4725
5/28/2014,60.4725,60.32,60.47,60.2225,60.44,60.44,5/5/2014,0,-0.05%,60.44
5/28/2014,60.44,60.4,60.49,60.165,60.275,60.275,5/6/2014,0,-0.27%,60.275
5/28/2014,60.275,60.2,60.345,60.1425,60.3175,60.3175,5/7/2014,0,0.07%,60.3175
5/28/2014,60.3175,60.1475,60.22,60.0525,60.16,60.16,5/8/2014,0,-0.26%,60.16
5/28/2014,60.16,60.125,60.26,60.0325,60.145,60.145,5/9/2014,0,-0.02%,60.145
5/28/2014,60.145,60.06,60.085,59.6075,59.97,59.97,5/12/2014,0,-0.29%,59.97
5/28/2014,59.97,59.795,60.085,59.665,59.79,59.79,5/13/2014,0,-0.30%,59.79
5/28/2014,59.79,59.5975,59.68,59.25,59.29,59.29,5/15/2014,0,-0.84%,59.29
5/28/2014,59.29,59.0025,59.215,58.7225,59.05,59.05,5/16/2014,0,-0.40%,59.05
5/28/2014,59.05,58.67,58.705,58.46,58.5975,58.5975,5/19/2014,0,-0.77%,58.5975
5/28/2014,58.5975,58.605,58.9,58.605,58.7875,58.7875,5/20/2014,0,0.32%,58.7875
5/28/2014,58.7875,58.735,58.955,58.6775,58.895,58.895,5/21/2014,0,0.18%,58.895
5/28/2014,58.895,58.735,58.7475,58.35,58.41,58.41,5/22/2014,0,-0.82%,58.41
5/28/2014,58.41,58.4,58.595,58.325,58.385,58.385,5/23/2014,0,-0.04%,58.385
5/28/2014,58.385,58.425,58.865,58.3425,58.7425,58.7425,5/26/2014,0,0.61%,58.7425
5/28/2014,58.7425,58.76,59.085,58.76,58.9925,58.9925,5/27/2014,0,0.43%,59.10875
6/26/2014,59.225,59.245,59.4,59.0825,59.1325,59.1325,5/28/2014,0.2325,0.24%,59.1325
6/26/2014,59.1325,59.1125,59.29,58.98,59.24,59.24,5/29/2014,0,0.18%,59.24
6/26/2014,59.24,59.23,59.35,59.1175,59.315,59.315,5/30/2014,0,0.13%,59.315
6/26/2014,59.315,59.5175,59.5175,59.28,59.325,59.325,6/2/2014,0,0.02%,59.325
6/26/2014,59.325,59.41,59.6875,59.3075,59.6625,59.6625,6/3/2014,0,0.57%,59.6625
6/26/2014,59.6625,59.635,59.675,59.405,59.5875,59.5875,6/4/2014,0,-0.13%,59.5875
6/26/2014,59.5875,59.4675,59.54,59.3725,59.48,59.48,6/5/2014,0,-0.18%,59.48
6/26/2014,59.48,59.32,59.36,59.2025,59.255,59.255,6/6/2014,0,-0.38%,59.255
6/26/2014,59.255,59.125,59.31,59.035,59.285,59.285,6/9/2014,0,0.05%,59.285
6/26/2014,59.285,59.3125,59.5,59.3025,59.3675,59.3675,6/10/2014,0,0.14%,59.3675
6/26/2014,59.3675,59.4,59.52,59.37,59.455,59.455,6/11/2014,0,0.15%,59.455
6/26/2014,59.455,59.685,59.685,59.3225,59.3525,59.3525,6/12/2014,0,-0.17%,59.3525
6/26/2014,59.3525,59.405,59.9275,59.38,59.8925,59.8925,6/13/2014,0,0.91%,59.8925
6/26/2014,59.8925,59.855,60.4075,59.855,60.29,60.29,6/16/2014,0,0.66%,60.29
6/26/2014,60.29,60.4,60.6275,60.1025,60.215,60.215,6/17/2014,0,-0.12%,60.215
6/26/2014,60.215,60.4025,60.6175,60.1875,60.495,60.495,6/18/2014,0,0.47%,60.495
6/26/2014,60.495,60.1,60.22,59.915,60.17,60.17,6/19/2014,0,-0.54%,60.17
6/26/2014,60.17,60.21,60.415,60.18,60.24,60.24,6/20/2014,0,0.12%,60.24
6/26/2014,60.24,60.2025,60.36,60.165,60.295,60.295,6/23/2014,0,0.09%,60.295
6/26/2014,60.295,60.15,60.2225,60.11,60.16,60.16,6/24/2014,0,-0.22%,60.16
6/26/2014,60.16,60.255,60.4375,60.175,60.2125,60.2125,6/25/2014,0,0.09%,60.38125
7/28/2014,60.55,60.5,60.5975,60.4225,60.5425,60.5425,6/26/2014,0.3375,0.55%,60.5425
7/28/2014,60.5425,60.48,60.52,60.415,60.445,60.445,6/27/2014,0,-0.16%,60.445
7/28/2014,60.445,60.35,60.5975,60.3,60.5625,60.5625,6/30/2014,0,0.19%,60.5625
7/28/2014,60.5625,60.3925,60.56,60.3725,60.45,60.45,7/1/2014,0,-0.19%,60.45
7/28/2014,60.45,60.25,60.3875,59.9025,59.94,59.94,7/2/2014,0,-0.84%,59.94
7/28/2014,59.94,59.9,60.1225,59.82,60.0725,60.0725,7/3/2014,0,0.22%,60.0725
7/28/2014,60.0725,59.94,60.08,59.905,60.035,60.035,7/4/2014,0,-0.06%,60.035
7/28/2014,60.035,60.245,60.285,60.055,60.2525,60.2525,7/7/2014,0,0.36%,60.2525
7/28/2014,60.2525,60.1475,60.7,59.92,60.0675,60.0675,7/8/2014,0,-0.31%,60.0675
7/28/2014,60.0675,60.0125,60.17,59.91,60.03,60.03,7/9/2014,0,-0.06%,60.03
7/28/2014,60.03,59.95,60.4225,59.78,60.3375,60.3375,7/10/2014,0,0.51%,60.3375
7/28/2014,60.3375,60.35,60.46,60.14,60.185,60.185,7/11/2014,0,-0.25%,60.185
7/28/2014,60.185,60.18,60.3775,60.085,60.2775,60.2775,7/14/2014,0,0.15%,60.2775
7/28/2014,60.2775,60.245,60.41,60.215,60.265,60.265,7/15/2014,0,-0.02%,60.265
7/28/2014,60.265,60.38,60.4175,60.23,60.26,60.26,7/16/2014,0,-0.01%,60.26
7/28/2014,60.26,60.2475,60.305,60.185,60.275,60.275,7/17/2014,0,0.02%,60.275
7/28/2014,60.275,60.4,60.5975,60.34,60.4,60.4,7/18/2014,0,0.21%,60.4
7/28/2014,60.4,60.4175,60.43,60.24,60.405,60.405,7/21/2014,0,0.01%,60.405
7/28/2014,60.405,60.33,60.3775,60.25,60.33,60.33,7/22/2014,0,-0.12%,60.33
7/28/2014,60.33,60.2,60.26,60.1,60.13,60.13,7/23/2014,0,-0.33%,60.13
7/28/2014,60.13,60.14,60.175,60.01,60.13,60.13,7/24/2014,0,0.00%,60.13
7/28/2014,60.13,60.1225,60.1975,60.0675,60.11,60.11,7/25/2014,0,-0.03%,60.27125
8/26/2014,60.4325,60.4475,60.465,60.39,60.4525,60.4525,7/28/2014,0.3225,0.57%,60.4525
8/26/2014,60.4525,60.455,60.5475,60.375,60.4,60.4,7/30/2014,0,-0.09%,60.4
8/26/2014,60.4,60.485,60.8875,60.485,60.85,60.85,7/31/2014,0,0.75%,60.85
8/26/2014,60.85,60.995,61.5225,60.995,61.46,61.46,8/1/2014,0,1.00%,61.46
8/26/2014,61.46,61.2325,61.475,61.1475,61.24,61.24,8/4/2014,0,-0.36%,61.24
8/26/2014,61.24,61.2025,61.27,60.96,61.115,61.115,8/5/2014,0,-0.20%,61.115
8/26/2014,61.115,61.28,61.815,61.2625,61.7775,61.7775,8/6/2014,0,1.08%,61.7775
8/26/2014,61.7775,61.56,61.7875,61.45,61.4825,61.4825,8/7/2014,0,-0.48%,61.4825
8/26/2014,61.4825,61.8,61.98,61.3725,61.45,61.45,8/8/2014,0,-0.05%,61.45
8/26/2014,61.45,61.2675,61.4725,61.2,61.375,61.375,8/11/2014,0,-0.12%,61.375
8/26/2014,61.375,61.39,61.41,61.27,61.295,61.295,8/12/2014,0,-0.13%,61.295
8/26/2014,61.295,61.41,61.48,61.3325,61.3525,61.3525,8/13/2014,0,0.09%,61.3525
8/26/2014,61.3525,61.1975,61.2425,60.8725,60.91,60.91,8/14/2014,0,-0.72%,60.91
8/26/2014,60.91,60.8975,60.8975,60.745,60.785,60.785,8/19/2014,0,-0.21%,60.785
8/26/2014,60.785,60.9175,60.9725,60.6175,60.7225,60.7225,8/20/2014,0,-0.10%,60.7225
8/26/2014,60.7225,60.7525,60.8625,60.6625,60.735,60.735,8/21/2014,0,0.02%,60.735
8/26/2014,60.735,60.6,60.625,60.4,60.51,60.51,8/22/2014,0,-0.37%,60.51
8/26/2014,60.51,60.505,60.595,60.4225,60.58,60.58,8/25/2014,0,0.12%,60.79125
